Date,Close
2018-07-25 09-PM,475.0
2018-07-25 08-PM,474.79
2018-07-25 07-PM,472.96
2018-07-25 06-PM,468.52
2018-07-25 05-PM,469.33
2018-07-25 04-PM,470.8
2018-07-25 03-PM,467.03
2018-07-25 02-PM,470.0
2018-07-25 01-PM,471.36
2018-07-25 12-PM,471.36
2018-07-25 11-AM,469.29
2018-07-25 10-AM,471.39
2018-07-25 09-AM,473.0
2018-07-25 08-AM,474.79
2018-07-25 07-AM,477.28
2018-07-25 06-AM,479.41
2018-07-25 05-AM,484.0
2018-07-25 04-AM,483.99
2018-07-25 03-AM,478.85
2018-07-25 02-AM,477.74
2018-07-25 01-AM,481.46
2018-07-25 12-AM,479.33
2018-07-24 11-PM,478.78
2018-07-24 10-PM,475.99
2018-07-24 09-PM,474.91
2018-07-24 08-PM,471.7
2018-07-24 07-PM,475.5
2018-07-24 06-PM,476.0
2018-07-24 05-PM,474.85
2018-07-24 04-PM,472.35
2018-07-24 03-PM,475.0
2018-07-24 02-PM,473.62
2018-07-24 01-PM,478.33
2018-07-24 12-PM,471.97
2018-07-24 11-AM,474.32
2018-07-24 10-AM,472.5
2018-07-24 09-AM,470.61
2018-07-24 08-AM,467.55
2018-07-24 07-AM,472.06
2018-07-24 06-AM,464.31
2018-07-24 05-AM,461.61
2018-07-24 04-AM,451.78
2018-07-24 03-AM,449.73
2018-07-24 02-AM,450.64
2018-07-24 01-AM,449.34
2018-07-24 12-AM,448.98
2018-07-23 11-PM,449.0
2018-07-23 10-PM,449.77
2018-07-23 09-PM,451.12
2018-07-23 08-PM,447.95
2018-07-23 07-PM,450.82
2018-07-23 06-PM,454.77
2018-07-23 05-PM,451.53
2018-07-23 04-PM,454.18
2018-07-23 03-PM,462.34
2018-07-23 02-PM,461.08
2018-07-23 01-PM,461.44
2018-07-23 12-PM,461.15
2018-07-23 11-AM,461.69
2018-07-23 10-AM,462.36
2018-07-23 09-AM,464.41
2018-07-23 08-AM,462.73
2018-07-23 07-AM,464.59
2018-07-23 06-AM,466.53
2018-07-23 05-AM,466.1
2018-07-23 04-AM,468.31
2018-07-23 03-AM,465.13
2018-07-23 02-AM,465.0
2018-07-23 01-AM,460.92
2018-07-23 12-AM,458.47
2018-07-22 11-PM,456.9
2018-07-22 10-PM,457.25
2018-07-22 09-PM,456.44
2018-07-22 08-PM,462.73
2018-07-22 07-PM,462.93
2018-07-22 06-PM,462.9
2018-07-22 05-PM,463.61
2018-07-22 04-PM,465.0
2018-07-22 03-PM,467.86
2018-07-22 02-PM,465.89
2018-07-22 01-PM,465.79
2018-07-22 12-PM,463.88
2018-07-22 11-AM,463.84
2018-07-22 10-AM,464.07
2018-07-22 09-AM,462.29
2018-07-22 08-AM,463.55
2018-07-22 07-AM,461.11
2018-07-22 06-AM,460.86
2018-07-22 05-AM,463.7
2018-07-22 04-AM,460.49
2018-07-22 03-AM,460.6
2018-07-22 02-AM,462.48
2018-07-22 01-AM,466.9
2018-07-22 12-AM,464.7
2018-07-21 11-PM,461.5
2018-07-21 10-PM,463.57
2018-07-21 09-PM,464.55
2018-07-21 08-PM,465.92
2018-07-21 07-PM,466.75
2018-07-21 06-PM,466.36
2018-07-21 05-PM,464.03
2018-07-21 04-PM,462.01
2018-07-21 03-PM,465.77
2018-07-21 02-PM,461.15
2018-07-21 01-PM,458.03
2018-07-21 12-PM,457.85
2018-07-21 11-AM,456.89
2018-07-21 10-AM,451.87
2018-07-21 09-AM,462.0
2018-07-21 08-AM,459.61
2018-07-21 07-AM,460.2
2018-07-21 06-AM,463.56
2018-07-21 05-AM,460.13
2018-07-21 04-AM,457.48
2018-07-21 03-AM,454.54
2018-07-21 02-AM,451.63
2018-07-21 01-AM,450.0
2018-07-21 12-AM,443.39
2018-07-20 11-PM,448.21
2018-07-20 10-PM,449.44
2018-07-20 09-PM,442.1
2018-07-20 08-PM,443.75
2018-07-20 07-PM,444.83
2018-07-20 06-PM,452.49
2018-07-20 05-PM,450.07
2018-07-20 04-PM,457.5
2018-07-20 03-PM,457.42
2018-07-20 02-PM,462.78
2018-07-20 01-PM,462.91
2018-07-20 12-PM,462.48
2018-07-20 11-AM,464.11
2018-07-20 10-AM,462.99
2018-07-20 09-AM,462.33
2018-07-20 08-AM,465.0
2018-07-20 07-AM,458.27
2018-07-20 06-AM,456.04
2018-07-20 05-AM,459.75
2018-07-20 04-AM,463.0
2018-07-20 03-AM,465.96
2018-07-20 02-AM,467.02
2018-07-20 01-AM,464.95
2018-07-20 12-AM,460.59
2018-07-19 11-PM,468.39
2018-07-19 10-PM,468.68
2018-07-19 09-PM,467.38
2018-07-19 08-PM,467.11
