,sumPercent,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
3518,-16.228400000000004,17.8207,-26.11080000000038,16.0,10.0,13.0,13.0,12.0,41.0
3519,2.188499999999999,1.5392000000000006,-0.16669999999976426,9.0,10.0,11.0,8.0,12.0,31.0
3520,0.421599999999998,4.6213999999999995,6.452199999999721,15.0,10.0,14.0,11.0,22.0,47.0
3521,-3.5983,-7.281500000000001,-12.098900000000867,3.0,10.0,9.0,4.0,8.0,21.0
3522,-8.6799,-8.5702,-19.3117000000002,8.0,10.0,10.0,8.0,7.0,25.0
3523,7.312899999999999,-6.380300000000002,-4.250299999999697,6.0,10.0,6.0,10.0,16.0,32.0
3524,14.322199999999999,-10.646899999999999,9.813899999999194,5.0,10.0,8.0,7.0,7.0,22.0
3525,-4.5502,-1.9828999999999994,-16.22780000000057,8.0,10.0,11.0,7.0,13.0,31.0
3526,-3.8294000000000006,-3.3207999999999998,-13.924000000000888,8.0,10.0,12.0,6.0,2.0,20.0
3527,3.7913000000000014,-0.5588000000000005,-8.065899999999601,13.0,10.0,12.0,11.0,7.0,30.0
3528,0.5423000000000027,3.7698999999999994,-4.167299999999159,16.0,10.0,16.0,10.0,8.0,34.0
3529,1.3672000000000004,-0.4223,-24.613499999999476,23.0,10.0,18.0,15.0,21.0,54.0
3530,-4.9012,-2.7807000000000004,-9.252000000000407,6.0,10.0,8.0,8.0,12.0,28.0
3531,18.0182,7.568299999999999,14.369300000000294,14.0,10.0,11.0,13.0,9.0,33.0
3532,-2.4335000000000004,-6.0025,-14.483099999999467,6.0,10.0,13.0,3.0,5.0,21.0
3533,1.5326000000000004,-4.797700000000001,3.2810000000008586,3.0,10.0,8.0,5.0,1.0,14.0
3534,-0.21560000000000024,-0.5385,-10.708399999999529,9.0,10.0,12.0,7.0,7.0,26.0
3535,-0.32069999999999865,-2.0108999999999995,-25.47530000000006,6.0,10.0,10.0,6.0,9.0,25.0
3536,1.7193000000000005,-0.8797000000000024,-1.995600000000195,11.0,10.0,12.0,9.0,15.0,36.0
3537,6.599200000000001,1.5567999999999995,-2.7252000000007683,10.0,10.0,13.0,7.0,12.0,32.0
3538,-12.504899999999996,-1.8108999999999997,-55.8187999999991,11.0,10.0,12.0,9.0,7.0,28.0
3539,-0.9299000000000008,3.1978999999999993,-10.492099999999482,13.0,10.0,14.0,9.0,6.0,29.0
3540,5.181600000000002,-6.614399999999999,1.0506999999997788,3.0,10.0,6.0,7.0,3.0,16.0
3541,2.342,3.1304,-5.371499999999287,10.0,10.0,10.0,10.0,6.0,26.0
3542,-2.9560999999999993,0.5059000000000001,-8.966899999999441,7.0,10.0,9.0,8.0,13.0,31.0
3543,-11.970900000000004,-0.16119999999999945,-9.96429999999964,9.0,10.0,11.0,8.0,12.0,31.0
3544,6.175800000000001,0.7364000000000002,5.181500000000597,10.0,10.0,15.0,5.0,9.0,29.0
3545,-3.0871999999999975,4.8389999999999995,0.7404999999998836,11.0,10.0,12.0,9.0,9.0,30.0
3546,0.7047999999999988,0.5891000000000003,-3.214700000000448,11.0,10.0,12.0,9.0,16.0,38.0
3547,-1.1560999999999995,0.2709999999999997,-11.649100000000544,12.0,10.0,14.0,8.0,10.0,32.0
3548,-0.8379000000000012,3.6635999999999993,-16.813500000000204,15.0,10.0,14.0,11.0,15.0,40.0
3549,0.7648000000000006,-1.0040000000000002,-8.001099999999497,7.0,10.0,11.0,6.0,9.0,26.0
3550,-1.5919000000000025,1.701400000000001,-11.321400000000722,18.0,10.0,12.0,16.0,9.0,37.0
3551,6.829699999999999,2.950499999999998,11.282999999999447,10.0,10.0,13.0,7.0,15.0,35.0
3552,-2.2286,-0.7717999999999998,-4.408199999999852,7.0,10.0,11.0,6.0,4.0,21.0
3553,1.2773000000000003,6.523699999999998,-7.923699999999371,11.0,10.0,8.0,13.0,8.0,29.0
3554,-6.060600000000002,-3.2436000000000003,-4.886599999999817,7.0,10.0,6.0,11.0,7.0,24.0
3555,3.0406999999999993,1.0830000000000002,-5.071400000000722,6.0,10.0,8.0,8.0,5.0,21.0
3556,-1.9293000000000031,5.8242,-12.704499999999825,16.0,10.0,21.0,5.0,12.0,38.0
3557,-9.1236,-3.404399999999999,-9.583599999999933,9.0,10.0,11.0,8.0,12.0,31.0
3558,4.475099999999994,1.1367000000000012,14.889999999999418,8.0,10.0,10.0,8.0,13.0,31.0
3559,-1.5873999999999997,4.6571,-10.97609999999986,14.0,10.0,14.0,10.0,9.0,33.0
3560,2.375800000000001,-2.1673000000000004,-2.0385000000005675,5.0,10.0,4.0,11.0,6.0,21.0
3561,-1.8264999999999958,-1.6422000000000019,-18.201600000000326,15.0,10.0,14.0,11.0,17.0,42.0
3562,11.812600000000003,0.7567000000000004,3.8039000000007945,8.0,10.0,12.0,6.0,13.0,31.0
3563,-1.9589000000000025,0.9546000000000003,-9.023800000000847,9.0,10.0,8.0,11.0,11.0,30.0
3564,-3.7989999999999924,6.010999999999999,5.9932000000007974,20.0,10.0,16.0,14.0,16.0,46.0
3565,7.072100000000001,-5.667200000000001,3.24330000000009,3.0,10.0,7.0,6.0,3.0,16.0
3566,9.843399999999999,-0.06459999999999988,28.466300000000047,6.0,10.0,9.0,7.0,9.0,25.0
3567,-3.1045000000000016,3.765399999999998,-1.8783000000003085,10.0,10.0,11.0,9.0,8.0,28.0
3568,-3.1152999999999995,10.755899999999997,-22.590299999999843,16.0,10.0,14.0,12.0,7.0,33.0
3569,-9.728799999999998,1.631499999999999,-8.25959999999941,9.0,10.0,10.0,9.0,9.0,28.0
3570,1.5136000000000003,1.3943999999999999,-6.360599999999977,11.0,10.0,15.0,6.0,5.0,26.0
3571,-0.22409999999999908,-2.3394,0.6540999999997439,6.0,10.0,10.0,6.0,5.0,21.0
3572,-0.6677000000000017,-4.9542,-7.689300000000003,4.0,10.0,8.0,6.0,6.0,20.0
3573,-2.4829000000000008,-1.8433000000000002,-10.306000000000495,13.0,10.0,14.0,9.0,5.0,28.0
3574,-6.568299999999997,-6.438700000000001,-16.301400000000285,6.0,10.0,9.0,7.0,12.0,28.0
3575,4.4404,-0.30410000000000004,-2.318699999999808,11.0,10.0,10.0,11.0,14.0,35.0
3576,-2.9994999999999985,0.07230000000000003,-11.256600000000617,13.0,10.0,11.0,12.0,15.0,38.0
3577,12.310400000000007,4.4022999999999985,11.057399999999689,15.0,10.0,12.0,13.0,9.0,34.0
3578,-2.6425999999999874,-4.801400000000004,51.493099999999686,10.0,10.0,14.0,6.0,16.0,36.0
3579,-0.40700000000000003,-2.4671,-4.1744999999991705,7.0,10.0,12.0,5.0,5.0,22.0
3580,4.892599999999998,8.603000000000002,1.4166000000004715,17.0,10.0,15.0,12.0,11.0,38.0
3581,-0.40309999999999935,0.7434000000000003,-8.507100000000719,15.0,10.0,19.0,6.0,9.0,34.0
3582,2.258499999999999,-2.4663999999999997,-2.294099999999162,9.0,10.0,7.0,12.0,8.0,27.0
3583,4.586599999999999,-3.3038,0.15799999999944703,5.0,10.0,8.0,7.0,4.0,19.0
3584,-0.6310999999999991,-1.510599999999999,-4.197099999999409,6.0,10.0,9.0,7.0,3.0,19.0
3585,0.39600000000000035,0.10219999999999994,-5.688700000000608,9.0,10.0,6.0,13.0,3.0,22.0
3586,6.341799999999996,-3.8464,6.075600000000122,7.0,10.0,10.0,7.0,9.0,26.0
3587,6.176300000000001,-9.827399999999999,7.021699999999328,6.0,10.0,9.0,7.0,11.0,27.0
3588,-5.4304,0.6787000000000007,-11.581500000000233,14.0,10.0,12.0,12.0,13.0,37.0
3589,2.540499999999998,5.5847000000000016,-8.590500000000247,12.0,10.0,11.0,11.0,12.0,34.0
3590,-3.137100000000002,4.273599999999999,-8.341899999999441,15.0,10.0,8.0,17.0,7.0,32.0
3591,-4.487200000000001,-5.173000000000002,-28.204599999999118,8.0,10.0,11.0,7.0,12.0,30.0
3592,-1.789600000000001,-2.4869,-10.682699999999386,14.0,10.0,13.0,11.0,18.0,42.0
3593,-9.844099999999996,3.8705,-2.6726999999991676,10.0,10.0,7.0,13.0,11.0,31.0
3594,-0.9918000000000005,-4.5280999999999985,-2.881100000000515,4.0,10.0,9.0,5.0,9.0,23.0
3595,-2.4351999999999983,-11.336500000000001,2.588400000000547,3.0,10.0,9.0,4.0,10.0,23.0
3596,2.0496000000000003,-2.3601000000000005,-3.262300000000323,8.0,10.0,11.0,7.0,9.0,27.0
3597,0.6395999999999997,-6.494400000000001,-10.604300000000876,7.0,10.0,8.0,9.0,13.0,30.0
3598,1.5304000000000038,6.411599999999999,-11.946200000000317,14.0,10.0,15.0,9.0,5.0,29.0
3599,-11.193800000000003,7.706399999999999,-15.505300000000716,11.0,10.0,9.0,12.0,11.0,32.0
3600,10.430799999999998,11.8761,-17.155899999999747,19.0,10.0,19.0,10.0,24.0,53.0
3601,-3.6053000000000033,-3.760000000000003,-12.665800000000672,13.0,10.0,9.0,14.0,18.0,46.0
3602,0.42320000000000046,-1.0322999999999998,-3.655800000000454,4.0,10.0,10.0,4.0,6.0,20.0
3603,-2.1087999999999996,-0.7623999999999999,-6.209999999999127,6.0,10.0,7.0,9.0,14.0,31.0
3604,-1.0321999999999996,-0.3139000000000003,-6.757999999999811,9.0,10.0,8.0,11.0,8.0,27.0
3605,6.5684000000000005,-6.917299999999999,0.9706999999998516,5.0,10.0,7.0,8.0,2.0,17.0
3606,2.2318000000000016,-1.5228999999999988,-9.432600000000093,7.0,10.0,11.0,6.0,6.0,23.0
3607,-1.8929999999999998,-2.484,-3.490799999999581,6.0,10.0,10.0,6.0,5.0,21.0
3608,-1.3163,-2.470999999999999,-10.795099999999366,6.0,10.0,12.0,4.0,7.0,23.0
3609,-1.0448000000000013,2.454900000000001,-5.3770999999997,18.0,10.0,13.0,15.0,4.0,32.0
3610,-2.7964,-5.0458,0.028500000000349246,4.0,10.0,3.0,11.0,3.0,17.0
3611,-7.109600000000002,-5.4636000000000005,-10.39049999999952,6.0,10.0,10.0,6.0,6.0,22.0
3612,5.3285,-0.16989999999999972,-4.8840000000000146,10.0,10.0,10.0,10.0,5.0,25.0
3613,-5.143200000000001,-0.5044999999999997,-14.533299999999144,15.0,10.0,15.0,10.0,9.0,34.0
3614,-4.1724,-7.423699999999998,-9.943999999999505,2.0,10.0,8.0,4.0,6.0,18.0
3615,-2.1312999999999978,2.9969,-12.222499999999854,12.0,10.0,14.0,8.0,12.0,34.0
3616,-7.731399999999999,7.8549999999999995,-6.18579999999929,20.0,10.0,15.0,15.0,16.0,46.0
3617,3.0469,-1.2658999999999998,-1.0598000000009051,8.0,10.0,10.0,8.0,4.0,22.0
3618,-5.264400000000001,5.085999999999999,-5.8914999999997235,11.0,10.0,10.0,11.0,10.0,31.0
3619,7.7601,-9.627099999999999,-0.2963999999992666,5.0,10.0,5.0,10.0,10.0,26.0
3620,6.658100000000001,-0.6993,0.17410000000018044,11.0,10.0,13.0,8.0,17.0,38.0
3621,-4.057699999999999,-0.2334999999999998,-5.224799999999959,14.0,10.0,13.0,11.0,10.0,34.0
3622,3.7776000000000005,-6.917400000000001,8.859000000000378,8.0,10.0,10.0,8.0,7.0,25.0
3623,-8.230100000000004,-1.8597000000000012,-2.8024999999997817,8.0,10.0,9.0,9.0,17.0,40.0
3624,1.1264999999999992,-0.0880000000000001,-5.716700000000856,8.0,10.0,13.0,5.0,9.0,27.0
3625,4.852599999999999,-1.5278000000000003,-3.036000000000058,11.0,10.0,12.0,9.0,9.0,31.0
3626,16.2482,-4.6038999999999985,16.27100000000064,10.0,10.0,12.0,8.0,2.0,22.0
3627,2.599099999999998,4.139299999999997,1.6383999999998196,8.0,10.0,13.0,5.0,12.0,30.0
3628,-2.292,0.9952000000000002,-9.523400000000038,12.0,10.0,8.0,14.0,7.0,29.0
3629,-6.504200000000001,-3.6422000000000017,-5.250099999999293,8.0,10.0,7.0,11.0,10.0,28.0
3630,0.03649999999999842,-3.0311000000000003,-2.444499999999607,10.0,10.0,14.0,6.0,7.0,27.0
3631,-0.24319999999999986,-2.1948,-8.347100000000864,6.0,10.0,10.0,6.0,6.0,22.0
3632,27.074600000000004,9.296899999999999,4.067199999999502,10.0,10.0,7.0,13.0,11.0,31.0
3633,-6.453400000000002,1.5604000000000005,-8.036599999999453,11.0,10.0,10.0,11.0,8.0,29.0
3634,5.713799999999999,8.248999999999999,0.7531999999991967,15.0,10.0,14.0,11.0,13.0,41.0
3635,11.949499999999999,0.44320000000000026,2.818300000000818,16.0,10.0,15.0,11.0,13.0,39.0
3636,5.1896,-0.22750000000000026,-6.259299999999712,7.0,10.0,9.0,8.0,10.0,27.0
3637,-1.5532999999999997,-3.0846999999999998,-5.604199999999764,3.0,10.0,8.0,5.0,0.0,13.0
3638,-15.025500000000005,-4.940899999999999,-13.28859999999986,9.0,10.0,8.0,11.0,4.0,26.0
3639,4.9533000000000005,4.8945,-2.2672999999995227,11.0,10.0,11.0,10.0,9.0,30.0
3640,-1.8545000000000016,2.090000000000001,-9.23739999999998,15.0,10.0,9.0,16.0,15.0,40.0
3641,-12.577799999999993,17.9239,-22.73370000000068,16.0,10.0,16.0,10.0,12.0,38.0
3642,-2.4730000000000025,-14.8982,-0.015499999999519787,3.0,10.0,3.0,10.0,6.0,19.0
3643,-2.141399999999999,-4.271199999999999,-5.470699999999852,11.0,10.0,10.0,11.0,9.0,30.0
3644,7.940299999999999,-1.6562000000000003,-3.9627000000000407,8.0,10.0,11.0,7.0,10.0,29.0
3645,1.7728000000000015,2.5675000000000003,-11.602999999999156,16.0,10.0,16.0,10.0,10.0,36.0
3646,8.237799999999996,1.0563000000000005,0.1772000000000844,14.0,10.0,16.0,8.0,15.0,39.0
3647,4.106699999999999,4.965699999999998,-16.15560000000005,12.0,10.0,14.0,8.0,16.0,38.0
3648,3.3362999999999996,2.8066999999999998,-1.7132000000001426,9.0,10.0,13.0,6.0,5.0,24.0
3649,-8.947199999999999,0.14390000000000025,-6.396600000000035,8.0,10.0,9.0,9.0,11.0,29.0
3650,-0.30089999999999684,2.287199999999999,6.6525000000001455,16.0,10.0,17.0,9.0,20.0,46.0
3651,0.33720000000000105,7.114000000000001,-5.585999999999331,18.0,10.0,9.0,19.0,8.0,36.0
3652,-11.552500000000002,14.681599999999996,-13.866400000000795,21.0,10.0,16.0,15.0,13.0,44.0
3653,9.026799999999998,0.0367000000000004,-4.420799999999872,12.0,10.0,8.0,14.0,13.0,35.0
3654,8.0586,-0.625300000000002,-1.9817000000002736,12.0,10.0,12.0,10.0,14.0,36.0
3655,-17.313399999999994,17.943299999999994,-28.641200000000026,22.0,10.0,16.0,16.0,18.0,50.0
3656,-6.503600000000006,3.6687999999999956,-22.313500000000204,18.0,10.0,12.0,16.0,16.0,44.0
3657,19.848300000000005,7.3362,36.64799999999923,9.0,10.0,11.0,8.0,6.0,25.0
3658,-0.8622999999999976,1.8036999999999996,-25.090899999999237,8.0,10.0,12.0,6.0,10.0,28.0
3659,-14.584700000000005,-7.097199999999998,-50.93709999999919,5.0,10.0,10.0,5.0,11.0,29.0
3660,2.573999999999998,-0.3444000000000007,-19.721600000000763,13.0,10.0,17.0,6.0,4.0,27.0
3661,10.9024,-3.954999999999999,1.4861000000000786,6.0,10.0,6.0,10.0,8.0,24.0
3662,17.4839,7.241799999999999,-3.8489000000008673,12.0,10.0,11.0,11.0,15.0,37.0
3663,10.771799999999999,-3.0525,11.570799999999508,2.0,10.0,6.0,6.0,8.0,20.0
3664,-6.192499999999999,-3.6074,-12.442699999999604,23.0,10.0,15.0,18.0,13.0,46.0
3665,-2.9124999999999988,-1.8005999999999998,-7.83679999999913,8.0,10.0,6.0,12.0,12.0,30.0
3666,-1.636400000000001,-7.004800000000001,0.6144999999996799,5.0,10.0,10.0,5.0,12.0,27.0
3667,-6.224,-0.15319999999999964,-4.037599999999657,10.0,10.0,6.0,14.0,8.0,28.0
3668,0.49180000000000135,-1.9014999999999995,4.474899999999252,6.0,10.0,7.0,9.0,7.0,24.0
3669,0.7759999999999998,2.1154,-8.751500000000306,11.0,10.0,11.0,10.0,3.0,24.0
3670,23.252900000000004,-3.4788000000000006,7.868000000000393,12.0,10.0,8.0,14.0,4.0,26.0
3671,-3.728100000000002,2.1638000000000006,-6.675800000000891,10.0,10.0,12.0,8.0,16.0,36.0
3672,-4.508100000000001,0.7957000000000003,-4.722200000000157,9.0,10.0,5.0,14.0,7.0,26.0
3673,2.6806,0.49460000000000026,-1.4531999999999243,7.0,10.0,10.0,7.0,11.0,28.0
3674,0.7393999999999996,-3.1767000000000003,-2.9668000000001484,1.0,10.0,6.0,5.0,2.0,13.0
3675,5.306100000000001,1.0122000000000009,-11.927999999999884,15.0,10.0,16.0,9.0,6.0,31.0
3676,3.0899,-2.420000000000001,-2.8163000000004104,9.0,10.0,7.0,12.0,8.0,27.0
3677,3.4662999999999995,-0.7682,-0.37769999999909487,3.0,10.0,9.0,4.0,8.0,21.0
3678,-0.6867000000000005,-1.0532000000000001,-2.346299999999246,2.0,10.0,5.0,7.0,8.0,20.0
