Date,Close
2018-09-29 09-PM,230.41
2018-09-29 08-PM,232.12
2018-09-29 07-PM,230.77
2018-09-29 06-PM,230.51
2018-09-29 05-PM,229.01
2018-09-29 04-PM,230.41
2018-09-29 03-PM,228.17
2018-09-29 02-PM,229.55
2018-09-29 01-PM,230.96
2018-09-29 12-PM,231.39
2018-09-29 11-AM,230.01
2018-09-29 10-AM,230.45
2018-09-29 09-AM,225.57
2018-09-29 08-AM,219.31
2018-09-29 07-AM,215.8
2018-09-29 06-AM,216.54
2018-09-29 05-AM,216.99
2018-09-29 04-AM,216.8
2018-09-29 03-AM,216.51
2018-09-29 02-AM,216.26
2018-09-29 01-AM,219.44
2018-09-29 12-AM,220.67
2018-09-28 11-PM,220.39
2018-09-28 10-PM,219.72
2018-09-28 09-PM,219.78
2018-09-28 08-PM,222.08
2018-09-28 07-PM,224.6
2018-09-28 06-PM,225.01
2018-09-28 05-PM,225.01
2018-09-28 04-PM,225.7
2018-09-28 03-PM,225.64
2018-09-28 02-PM,225.51
2018-09-28 01-PM,223.0
2018-09-28 12-PM,223.77
2018-09-28 11-AM,224.33
2018-09-28 10-AM,224.22
2018-09-28 09-AM,227.0
2018-09-28 08-AM,230.01
2018-09-28 07-AM,229.6
2018-09-28 06-AM,229.91
2018-09-28 05-AM,229.33
2018-09-28 04-AM,229.46
2018-09-28 03-AM,229.3
2018-09-28 02-AM,230.41
2018-09-28 01-AM,229.58
2018-09-28 12-AM,229.0
2018-09-27 11-PM,227.77
2018-09-27 10-PM,231.53
2018-09-27 09-PM,228.2
2018-09-27 08-PM,228.3
2018-09-27 07-PM,218.1
2018-09-27 06-PM,218.64
2018-09-27 05-PM,217.74
2018-09-27 04-PM,216.75
2018-09-27 03-PM,218.45
2018-09-27 02-PM,218.33
2018-09-27 01-PM,218.98
2018-09-27 12-PM,215.82
2018-09-27 11-AM,213.81
2018-09-27 10-AM,212.35
2018-09-27 09-AM,212.4
2018-09-27 08-AM,213.0
2018-09-27 07-AM,215.68
2018-09-27 06-AM,215.62
2018-09-27 05-AM,216.08
2018-09-27 04-AM,217.64
2018-09-27 03-AM,217.88
2018-09-27 02-AM,216.81
2018-09-27 01-AM,217.98
2018-09-27 12-AM,214.15
2018-09-26 11-PM,214.49
2018-09-26 10-PM,215.21
2018-09-26 09-PM,219.55
2018-09-26 08-PM,217.09
2018-09-26 07-PM,218.85
2018-09-26 06-PM,220.61
2018-09-26 05-PM,219.94
2018-09-26 04-PM,220.01
2018-09-26 03-PM,217.51
2018-09-26 02-PM,213.15
2018-09-26 01-PM,214.98
2018-09-26 12-PM,217.15
2018-09-26 11-AM,213.2
2018-09-26 10-AM,213.37
2018-09-26 09-AM,212.15
2018-09-26 08-AM,213.99
2018-09-26 07-AM,213.47
2018-09-26 06-AM,212.89
2018-09-26 05-AM,211.74
2018-09-26 04-AM,209.1
2018-09-26 03-AM,208.95
2018-09-26 02-AM,210.72
2018-09-26 01-AM,215.45
2018-09-26 12-AM,219.19
2018-09-25 11-PM,214.75
2018-09-25 10-PM,217.4
2018-09-25 09-PM,213.91
2018-09-25 08-PM,209.86
2018-09-25 07-PM,208.36
2018-09-25 06-PM,209.42
2018-09-25 05-PM,210.52
2018-09-25 04-PM,210.16
2018-09-25 03-PM,209.98
2018-09-25 02-PM,209.49
2018-09-25 01-PM,210.89
2018-09-25 12-PM,206.79
2018-09-25 11-AM,210.79
2018-09-25 10-AM,211.46
2018-09-25 09-AM,212.09
2018-09-25 08-AM,208.69
2018-09-25 07-AM,211.82
2018-09-25 06-AM,221.07
2018-09-25 05-AM,220.3
2018-09-25 04-AM,221.2
2018-09-25 03-AM,220.95
2018-09-25 02-AM,221.7
2018-09-25 01-AM,225.19
2018-09-25 12-AM,228.01
2018-09-24 11-PM,228.37
2018-09-24 10-PM,233.18
2018-09-24 09-PM,234.19
2018-09-24 08-PM,233.49
2018-09-24 07-PM,234.99
2018-09-24 06-PM,236.13
2018-09-24 05-PM,233.88
2018-09-24 04-PM,232.5
2018-09-24 03-PM,233.49
2018-09-24 02-PM,234.53
2018-09-24 01-PM,235.12
2018-09-24 12-PM,233.16
2018-09-24 11-AM,234.18
2018-09-24 10-AM,231.43
2018-09-24 09-AM,233.58
2018-09-24 08-AM,235.49
2018-09-24 07-AM,234.09
2018-09-24 06-AM,239.59
2018-09-24 05-AM,243.26
2018-09-24 04-AM,245.0
2018-09-24 03-AM,244.78
2018-09-24 02-AM,245.0
2018-09-24 01-AM,242.87
2018-09-24 12-AM,244.35
2018-09-23 11-PM,244.5
2018-09-23 10-PM,241.44
2018-09-23 09-PM,241.83
2018-09-23 08-PM,243.23
2018-09-23 07-PM,243.97
2018-09-23 06-PM,242.03
2018-09-23 05-PM,243.0
2018-09-23 04-PM,241.74
2018-09-23 03-PM,242.17
2018-09-23 02-PM,245.13
2018-09-23 01-PM,245.2
2018-09-23 12-PM,246.01
2018-09-23 11-AM,245.76
2018-09-23 10-AM,246.81
2018-09-23 09-AM,243.44
2018-09-23 08-AM,240.11
2018-09-23 07-AM,238.74
2018-09-23 06-AM,241.17
2018-09-23 05-AM,240.24
2018-09-23 04-AM,238.99
2018-09-23 03-AM,238.18
2018-09-23 02-AM,238.07
2018-09-23 01-AM,240.11
2018-09-23 12-AM,240.71
2018-09-22 11-PM,239.6
2018-09-22 10-PM,238.92
2018-09-22 09-PM,241.59
2018-09-22 08-PM,241.39
2018-09-22 07-PM,243.62
2018-09-22 06-PM,239.21
2018-09-22 05-PM,238.59
2018-09-22 04-PM,239.02
2018-09-22 03-PM,237.96
2018-09-22 02-PM,240.84
2018-09-22 01-PM,239.16
2018-09-22 12-PM,235.54
2018-09-22 11-AM,236.5
2018-09-22 10-AM,237.05
2018-09-22 09-AM,235.23
2018-09-22 08-AM,240.99
2018-09-22 07-AM,243.13
2018-09-22 06-AM,241.2
2018-09-22 05-AM,243.0
2018-09-22 04-AM,241.21
2018-09-22 03-AM,242.5
2018-09-22 02-AM,245.07
2018-09-22 01-AM,248.51
2018-09-22 12-AM,247.76
2018-09-21 11-PM,247.4
2018-09-21 10-PM,243.77
2018-09-21 09-PM,242.08
2018-09-21 08-PM,247.17
2018-09-21 07-PM,243.09
2018-09-21 06-PM,228.21
2018-09-21 05-PM,228.87
2018-09-21 04-PM,226.24
2018-09-21 03-PM,230.5
2018-09-21 02-PM,228.99
2018-09-21 01-PM,227.0
2018-09-21 12-PM,228.25
2018-09-21 11-AM,226.13
2018-09-21 10-AM,226.27
2018-09-21 09-AM,226.68
2018-09-21 08-AM,226.01
2018-09-21 07-AM,223.69
2018-09-21 06-AM,221.96
2018-09-21 05-AM,222.47
2018-09-21 04-AM,222.4
2018-09-21 03-AM,224.32
2018-09-21 02-AM,222.15
2018-09-21 01-AM,223.25
2018-09-21 12-AM,224.41
2018-09-20 11-PM,223.96
2018-09-20 10-PM,213.76
2018-09-20 09-PM,208.95
2018-09-20 08-PM,210.27
2018-09-20 07-PM,209.83
2018-09-20 06-PM,208.49
