Date,Close
2018-10-02 09-PM,6524.39
2018-10-02 08-PM,6531.76
2018-10-02 07-PM,6534.0
2018-10-02 06-PM,6499.49
2018-10-02 05-PM,6496.02
2018-10-02 04-PM,6528.18
2018-10-02 03-PM,6520.01
2018-10-02 02-PM,6550.23
2018-10-02 01-PM,6550.0
2018-10-02 12-PM,6539.26
2018-10-02 11-AM,6551.16
2018-10-02 10-AM,6540.01
2018-10-02 09-AM,6561.0
2018-10-02 08-AM,6557.74
2018-10-02 07-AM,6559.31
2018-10-02 06-AM,6580.01
2018-10-02 05-AM,6575.01
2018-10-02 04-AM,6566.7
2018-10-02 03-AM,6569.99
2018-10-02 02-AM,6574.99
2018-10-02 01-AM,6556.9
2018-10-02 12-AM,6572.83
2018-10-01 11-PM,6562.5
2018-10-01 10-PM,6573.01
2018-10-01 09-PM,6551.6
2018-10-01 08-PM,6554.53
2018-10-01 07-PM,6562.0
2018-10-01 06-PM,6563.57
2018-10-01 05-PM,6558.77
2018-10-01 04-PM,6542.99
2018-10-01 03-PM,6540.61
2018-10-01 02-PM,6543.51
2018-10-01 01-PM,6585.15
2018-10-01 12-PM,6570.98
2018-10-01 11-AM,6569.64
2018-10-01 10-AM,6591.86
2018-10-01 09-AM,6602.8
2018-10-01 08-AM,6586.0
2018-10-01 07-AM,6605.78
2018-10-01 06-AM,6600.37
2018-10-01 05-AM,6607.01
2018-10-01 04-AM,6621.28
2018-10-01 03-AM,6614.18
2018-10-01 02-AM,6615.92
2018-10-01 01-AM,6624.96
2018-10-01 12-AM,6605.0
2018-09-30 11-PM,6612.05
2018-09-30 10-PM,6559.79
2018-09-30 09-PM,6561.3
2018-09-30 08-PM,6588.01
2018-09-30 07-PM,6598.24
2018-09-30 06-PM,6601.02
2018-09-30 05-PM,6604.01
2018-09-30 04-PM,6590.0
2018-09-30 03-PM,6627.51
2018-09-30 02-PM,6617.01
2018-09-30 01-PM,6613.97
2018-09-30 12-PM,6611.7
2018-09-30 11-AM,6624.25
2018-09-30 10-AM,6570.48
2018-09-30 09-AM,6566.12
2018-09-30 08-AM,6568.21
2018-09-30 07-AM,6568.9
2018-09-30 06-AM,6552.51
2018-09-30 05-AM,6546.95
2018-09-30 04-AM,6561.06
2018-09-30 03-AM,6557.74
2018-09-30 02-AM,6579.01
2018-09-30 01-AM,6559.0
2018-09-30 12-AM,6581.0
2018-09-29 11-PM,6581.62
2018-09-29 10-PM,6570.0
2018-09-29 09-PM,6577.0
2018-09-29 08-PM,6569.0
2018-09-29 07-PM,6564.15
2018-09-29 06-PM,6574.07
2018-09-29 05-PM,6540.0
2018-09-29 04-PM,6566.93
2018-09-29 03-PM,6532.5
2018-09-29 02-PM,6546.27
2018-09-29 01-PM,6564.99
